id,created_at,question,explanation,tags,type,answers
1409,2025-03-27T12:02:07,🤔 Какое свойство CSS используется для установки внешних отступов элемента?,,"[""CSS""]",message,"[{""text"":""padding""},{""text"":""border""},{""text"":""margin""},{""text"":""spacing""}]"
1410,2025-03-27T19:01:29,,,[],message,[]
1411,2025-03-27T23:01:39,"🤔 Что вернёт следующий код: console.log(""5"" * 2);?",,[],message,"[{""text"":""10""},{""text"":""\""10\""""},{""text"":""\""52\""""},{""text"":""Ошибка""}]"
1412,2025-03-28T12:01:55,🤔 Какое CSS свойство позволяет изменить стековый порядок элемента?,,"[""CSS""]",message,"[{""text"":""z-index""},{""text"":""order""},{""text"":""layer""},{""text"":""stack""}]"
1414,2025-03-28T19:02:08,,,[],message,[]
1416,2025-03-28T23:01:39,🤔 Какое CSS свойство позволяет анимировать переходы состояний SVG-фильтров на элементе?,,"[""CSS""]",message,"[{""text"":""filter-animation""},{""text"":""transition-filter""},{""text"":""animate-filter""},{""text"":""filter""}]"
1417,2025-03-29T12:01:39,🤔 Какое CSS свойство позволяет элементу быть позиционированным в трехмерном пространстве?,,"[""CSS""]",message,"[{""text"":""transform-style""},{""text"":""perspective""},{""text"":""3d-transform""},{""text"":""transform""}]"
1418,2025-03-29T19:01:39,,,[],message,[]
1419,2025-03-29T23:01:30,🤔 Какое свойство CSS используется для добавления тени к тексту?,,"[""CSS""]",message,"[{""text"":""text-shadow: 2px 2px 2px #000;""},{""text"":""font-shadow: 2px 2px #000;""},{""text"":""text-outline: 2px #000;""},{""text"":""letter-shadow: 2px 2px #000;""}]"
1420,2025-03-30T12:01:58,"🤔 Какой метод JavaScript API позволяет асинхронно запрашивать доступ к медиа устройствам, таким как камеры или микрофоны?",,"[""JavaScript"",""API""]",message,"[{""text"":""navigator.getMedia()""},{""text"":""navigator.mediaDevices.getUserMedia()""},{""text"":""MediaStream.requestAccess()""},{""text"":""DeviceRequest.getAccess()""}]"
1421,2025-03-30T19:01:07,,,[],message,[]
1423,2025-03-30T23:01:18,🤔 Какой оператор выполняет побитовое ИЛИ в JavaScript?,,"[""JavaScript""]",message,"[{""text"":""&""},{""text"":""|""},{""text"":""^""},{""text"":""~""}]"
1424,2025-03-31T12:01:04,"🤔 Какой метод JavaScript позволяет отменить действие, назначенное ранее с setTimeout()?",,"[""JavaScript"",""setTimeout""]",message,"[{""text"":""clearTimeout()""},{""text"":""undoTimeout()""},{""text"":""resetTimeout()""},{""text"":""stopTimeout()""}]"
1425,2025-03-31T19:01:20,,,[],message,[]
1426,2025-03-31T23:01:27,🤔 Какое свойство CSS используется для определения пространства между границей и контентом элемента?,,"[""CSS""]",message,"[{""text"":""padding;""},{""text"":""margin;""},{""text"":""border-space;""},{""text"":""content-spacing;""}]"
1427,2025-04-01T12:01:03,🤔 Что такое IIFE в JavaScript?,,"[""JavaScript""]",message,"[{""text"":""Функция, вызываемая в конце программы""},{""text"":""Функция, выполняемая немедленно после определения""},{""text"":""Функция, выполняемая при ошибке""},{""text"":""Функция для асинхронного выполнения""}]"
1428,2025-04-01T19:01:21,,,[],message,[]
1429,2025-04-01T23:01:18,"🤔 Какой JavaScript объект используется для создания и манипуляции виртуальными файловыми системами в браузере, обеспечивая временное хранение файлов и данных?",,"[""JavaScript""]",message,"[{""text"":""FileSystem API""},{""text"":""VirtualFS""},{""text"":""Storage API""},{""text"":""WebFS""}]"
1430,2025-04-02T19:01:28,,,[],message,[]
1432,2025-04-03T19:01:20,,,[],message,[]
1433,2025-04-03T23:01:34,🤔 Какой JavaScript метод используется для добавления элемента в начало массива?,,"[""JavaScript""]",message,"[{""text"":""push()""},{""text"":""unshift()""},{""text"":""pop()""},{""text"":""shift()""}]"
1435,2025-04-04T19:01:30,,,[],message,[]
1437,2025-04-04T23:01:30,🤔 Какой атрибут HTML устанавливает порядок фокусировки элементов при переключении с помощью клавиши Tab?,,"[""HTML""]",message,"[{""text"":""tabindex=\""1\"";""},{""text"":""focusorder=\""1\"";""},{""text"":""taborder=\""1\"";""},{""text"":""tabindex;""}]"
1439,2025-04-05T12:02:05,"🤔 Какое свойство CSS используется для определения, как должен быть обработан текст на границе блока, если он не умещается полностью?",,"[""CSS""]",message,"[{""text"":""text-overflow""},{""text"":""overflow-wrap""},{""text"":""white-space""},{""text"":""line-break""}]"
1441,2025-04-05T14:07:57,,,[],message,[]
1444,2025-04-05T19:01:16,,,[],message,[]
1446,2025-04-05T23:01:32,🤔 Какое CSS свойство позволяет изменить стековый порядок элемента?,,"[""CSS""]",message,"[{""text"":""z-index""},{""text"":""order""},{""text"":""layer""},{""text"":""stack""}]"
1448,2025-04-06T12:01:06,"🤔 Какой тип CSS-свойства background-clip определяет, что фон будет ограничен контентом элемента?",,"[""CSS""]",message,"[{""text"":""border-box""},{""text"":""padding-box""},{""text"":""content-box""},{""text"":""margin-box""}]"
1450,2025-04-06T19:01:23,,,[],message,[]
1451,2025-04-06T23:01:30,🤔 Что вернёт следующий код: console.log(typeof (() => {}));?,,[],message,"[{""text"":""\""function\""""},{""text"":""\""object\""""},{""text"":""\""undefined\""""},{""text"":""\""string\""""}]"
1453,2025-04-07T12:01:06,🤔 Какое значение свойства CSS writing-mode изменяет направление текста на вертикальное слева направо?,,"[""CSS""]",message,"[{""text"":""vertical-lr""},{""text"":""vertical-rl""},{""text"":""horizontal-tb""},{""text"":""lr-vertical""}]"
1459,2025-04-07T19:01:29,,,[],message,[]
1460,2025-04-07T23:01:30,🤔 Что вернёт следующий код: console.log(true && false);?,,[],message,"[{""text"":""true""},{""text"":""false""},{""text"":""\""true\""""},{""text"":""Ошибка""}]"
1462,2025-04-08T12:01:06,"🤔 Какой тип CSS-свойства background-clip определяет, что фон будет ограничен контентом элемента?",,"[""CSS""]",message,"[{""text"":""border-box""},{""text"":""padding-box""},{""text"":""content-box""},{""text"":""margin-box""}]"
1464,2025-04-08T19:01:28,,,[],message,[]
1466,2025-04-09T12:01:51,🤔 Какой CSS-селектор выбирает элементы на основе их атрибута?,,"[""CSS""]",message,"[{""text"":""#id""},{""text"":"".class""},{""text"":""[attribute=value]""},{""text"":"":first-child""}]"
1468,2025-04-09T19:01:14,,,[],message,[]
1469,2025-04-09T23:01:24,"🤔 Какой метод JavaScript используется для преобразования строки в целое число, анализируя её согласно указанной системе счисления?",,"[""JavaScript""]",message,"[{""text"":""parseInt()""},{""text"":""parseFloat()""},{""text"":""Number()""},{""text"":""Math.floor()""}]"
1471,2025-04-10T12:01:32,"🤔 Что вернёт следующий код: console.log("" "" == false);?",,[],message,"[{""text"":""true""},{""text"":""false""},{""text"":""\""false\""""},{""text"":""Ошибка""}]"
1473,2025-04-10T19:01:32,,,[],message,[]
1475,2025-04-10T23:01:24,🤔 Какое CSS свойство задаёт порядок расположения flex-элементов внутри контейнера?,,"[""CSS""]",message,"[{""text"":""flex-direction""},{""text"":""flex-wrap""},{""text"":""flex-flow""},{""text"":""order""}]"
1477,2025-04-11T12:01:47,🤔 Вопрос: Какой объект в JavaScript представляет окно браузера?,,"[""JavaScript""]",message,"[{""text"":""document""},{""text"":""window""},{""text"":""screen""},{""text"":""history""}]"
1479,2025-04-11T17:17:46,,,[],message,[]
1480,2025-04-11T19:02:07,,,[],message,[]
1481,2025-04-11T23:01:26,"🤔 Какое значение будет в переменной i после выполнения следующего кода?
let i = ""JavaScript"";
i = i.indexOf(""S"");",,"[""JavaScript"",""let""]",message,"[{""text"":""4""},{""text"":""5""},{""text"":""6""},{""text"":""-1""}]"
1483,2025-04-12T12:02:01,🤔 Какой атрибут <input> используется для установления контроля над количеством выбираемых файлов пользователем?,,[],message,"[{""text"":""files""},{""text"":""multiple""},{""text"":""select""},{""text"":""count""}]"
1485,2025-04-12T19:01:26,,,[],message,[]
1486,2025-04-12T23:01:27,🤔 Какой метод JavaScript позволяет сериализовать объект с учетом символьных свойств?,,"[""JavaScript""]",message,"[{""text"":""JSON.stringify()""},{""text"":""structuredClone()""},{""text"":""JSON.serialize()""},{""text"":""Symbol.stringify()""}]"
1488,2025-04-13T12:02:01,🤔 Какое значение свойства CSS align-content выравнивает строки элементов Grid по вертикали?,,"[""CSS""]",message,"[{""text"":""flex-start""},{""text"":""flex-end""},{""text"":""center""},{""text"":""stretch""}]"
1490,2025-04-13T19:01:21,,,[],message,[]
1491,2025-04-13T19:34:45,,,[],message,[]
1492,2025-04-13T23:01:26,"🤔 Какой метод JavaScript используется для проверки, является ли значение массивом?",,"[""JavaScript""]",message,"[{""text"":""isArray()""},{""text"":""Array.isArray()""},{""text"":""Array.isArrayType()""},{""text"":""isArrayType()""}]"
1494,2025-04-14T12:01:57,"🤔 Какой метод JavaScript позволяет проверить, содержит ли элемент указанный класс?",,"[""JavaScript""]",message,"[{""text"":""hasClass()""},{""text"":""containsClass()""},{""text"":""getClass()""},{""text"":""classList.contains()""}]"
1496,2025-04-14T19:01:17,,,[],message,[]
1497,2025-04-14T23:01:33,"🤔 Какое значение будет в переменной d после выполнения следующего кода?
let d = [1, 2, 3, 4, 5];
d.splice(2, 1);",,"[""let""]",message,"[{""text"":""[1, 2, 3, 4, 5]""},{""text"":""[1, 2, 4, 5]""},{""text"":""[1, 3, 4, 5]""},{""text"":""[2, 3, 4, 5]""}]"
1499,2025-04-15T12:01:53,🤔 Какое значение свойства position CSS делает элемент позиционированным относительно его исходного положения?,,"[""CSS""]",message,"[{""text"":""static""},{""text"":""absolute""},{""text"":""relative""},{""text"":""fixed""}]"
1500,2025-04-15T14:05:09,,,[],message,[]
1502,2025-04-15T19:01:48,,,[],message,[]
1504,2025-04-16T12:01:14,"🤔 Какой CSS-селектор выбирает элементы, которые не соответствуют определенному селектору?",,"[""CSS""]",message,"[{""text"":"":not()""},{""text"":"":except()""},{""text"":"":exclude()""},{""text"":"":non()""}]"
1506,2025-04-16T19:01:29,,,[],message,[]
1508,2025-04-16T23:01:25,"🤔 Какой атрибут тега <form> указывает, по какому адресу отправлять данные формы?",,[],message,"[{""text"":""action""},{""text"":""method""},{""text"":""enctype""},{""text"":""target""}]"
1510,2025-04-17T12:01:22,🤔 Что делает свойство object-fit со значением cover для изображений?,,[],message,"[{""text"":""Заполняет контейнер, не сохраняя пропорции.""},{""text"":""Покрывает весь контейнер, обрезая лишнее и сохраняя пропорции.""},{""text"":""Распределяет изображение по ширине контейнера.""},{""text"":""Позволяет изображению заполнить контейнер без изменения размеров.""}]"
1511,2025-04-17T19:01:29,,,[],message,[]
1513,2025-04-18T12:01:35,🤔 Какое значение свойства CSS box-sizing включает границы и padding в расчет ширины и высоты элемента?,,"[""CSS""]",message,"[{""text"":""content-box""},{""text"":""border-box""},{""text"":""padding-box""},{""text"":""box-border""}]"
1514,2025-04-18T14:06:18,,,[],message,[]
1515,2025-04-18T19:01:33,,,[],message,[]
1517,2025-04-18T23:01:10,"🤔 Какое свойство CSS позволяет создать визуальные переходы между двумя состояниями элемента, используя временную функцию для управления скоростью анимации?",,"[""CSS""]",message,"[{""text"":""transition-timing-function""},{""text"":""transition-state""},{""text"":""transition-style""},{""text"":""motion-path""}]"
1519,2025-04-19T12:01:39,🤔 Какое значение свойства CSS flex-basis задает начальный размер элемента до распределения оставшегося пространства?,,"[""CSS""]",message,"[{""text"":""auto""},{""text"":""0""},{""text"":""content""},{""text"":""initial""}]"
1520,2025-04-19T19:01:29,,,[],message,[]
1522,2025-04-19T23:01:10,"🤔Какое значение будет в переменной e после выполнения следующего кода?
let e = ""abcdefg"";
e = e.slice(-3);",,"[""let""]",message,"[{""text"":""abc""},{""text"":""def""},{""text"":""efg""},{""text"":""fg""}]"
1524,2025-04-20T12:01:24,🤔 Какой метод объекта Document в JavaScript создает новый элемент с указанным именем тега?,,"[""JavaScript""]",message,"[{""text"":""createElement()""},{""text"":""appendChild()""},{""text"":""newElement()""},{""text"":""createNode()""}]"
1525,2025-04-20T19:01:34,,,[],message,[]
1526,2025-04-20T23:01:09,"🤔 Какой CSS-селектор выбирает элементы, у которых есть атрибут title, содержащий слово ""flower""?",,"[""CSS""]",message,"[{""text"":""[title*=flower]""},{""text"":""[title^=flower]""},{""text"":""[title$=flower]""},{""text"":""[title=flower]""}]"
1528,2025-04-21T12:01:10,🤔 Какой атрибут тега <meta> задаёт кодировку символов HTML документа?,,"[""HTML""]",message,"[{""text"":""charset""},{""text"":""content""},{""text"":""http-equiv""},{""text"":""name""}]"
1529,2025-04-21T12:39:55,,,[],message,[]
1531,2025-04-21T19:01:33,,,[],message,[]
1532,2025-04-21T23:01:18,"🤔 Как в JavaScript проверить, содержит ли строка определенное слово?",,"[""JavaScript""]",message,"[{""text"":""Использовать метод contains().""},{""text"":""Применить метод indexOf() и проверить, не возвращает ли он -1.""},{""text"":""Вызвать string.includes('word').""},{""text"":""Отслеживать каждый символ с помощью for цикла.""}]"
1534,2025-04-22T12:01:42,"🤔 Какое значение будет в переменной e после выполнения следующего кода?
let e = [1, 2, 3, 4];
e = e.filter(x => x % 2 === 0).map(x => x * 2);",,"[""let""]",message,"[{""text"":""[1, 2, 3, 4]""},{""text"":""[4, 8]""},{""text"":""[2, 4, 6, 8]""},{""text"":""[2, 4]""}]"
1536,2025-04-22T14:05:08,,,[],message,[]
1538,2025-04-22T19:01:35,,,[],message,[]
1539,2025-04-22T23:01:14,"🤔 Какой HTML тег наилучшим образом используется для определения навигационных ссылок внутри документа, указывающих на основные разделы сайта?",,"[""HTML""]",message,"[{""text"":""nav""},{""text"":""links""},{""text"":""navigation""},{""text"":""directory""}]"
1541,2025-04-23T12:01:53,🤔 Какое значение свойства overflow используется для обрезки контента без добавления полос прокрутки?,,[],message,"[{""text"":""visible""},{""text"":""hidden""},{""text"":""scroll""},{""text"":""auto""}]"
1542,2025-04-23T14:05:07,,,[],message,[]
1543,2025-04-23T19:02:05,,,[],message,[]
1544,2025-04-23T23:01:12,🤔 Какое свойство CSS используется для создания теней вокруг элементов?,,"[""CSS""]",message,"[{""text"":""shadow""},{""text"":""text-shadow""},{""text"":""box-shadow""},{""text"":""element-shadow""}]"
1546,2025-04-24T09:32:12,,,[],message,[]
1556,2025-04-24T12:01:47,🤔 Какое свойство CSS используется для изменения стиля маркеров списка?,,"[""CSS""]",message,"[{""text"":""list-style-type""},{""text"":""list-decoration""},{""text"":""list-style-image""},{""text"":""list-marker-style""}]"
1557,2025-04-24T18:05:11,,,[],message,[]
1558,2025-04-24T19:02:10,,,[],message,[]
1559,2025-04-24T21:00:12,,,[],message,[]
1560,2025-04-24T23:00:11,,,[],message,[]
1561,2025-04-24T23:01:09,"🤔 Какой метод JavaScript позволяет создать виртуальный документ, который можно использовать для безопасного разбора и манипуляции HTML-строк, изолированно от основного DOM?",,"[""JavaScript"",""HTML"",""DOM""]",message,"[{""text"":""DOMParser.parseFromString()""},{""text"":""document.implementation.createHTMLDocument()""},{""text"":""document.createElement('virtual')""},{""text"":""HTMLDocument.createVirtual()""}]"
1568,2025-04-25T09:35:09,,,[],message,[]
1569,2025-04-25T12:01:52,"🤔 Какой метод JavaScript используется для сортировки элементов массива на месте, позволяя задать собственную функцию сортировки?",,"[""JavaScript""]",message,"[{""text"":""Array.sort""},{""text"":""Array.order""},{""text"":""Array.arrange""},{""text"":""Array.organize""}]"
1571,2025-04-25T19:02:10,,,[],message,[]
1573,2025-04-25T23:01:15,"🤔 Какое свойство CSS устанавливает, как флекс-элементы растягиваются вдоль поперечной оси контейнера?",,"[""CSS""]",message,"[{""text"":""align-self""},{""text"":""align-items""},{""text"":""align-content""},{""text"":""justify-content""}]"
1575,2025-04-26T12:01:50,🤔 Какой атрибут в HTML определяет видимую подпись для элемента ввода?,,"[""HTML""]",message,"[{""text"":""label=\""Name\""""},{""text"":""placeholder=\""Enter Your Name\""""},{""text"":""title=\""Name\""""},{""text"":""name=\""name\""""}]"
1576,2025-04-26T19:01:50,,,[],message,[]
1582,2025-04-27T12:01:24,🤔 Какое свойство CSS используется для задания толщины шрифта?,,"[""CSS""]",message,"[{""text"":""font-weight;""},{""text"":""font-style;""},{""text"":""font-size;""},{""text"":""font-stretch;""}]"
1583,2025-04-27T19:01:25,,,[],message,[]
1585,2025-04-27T23:01:06,"🤔 Какой атрибут у тега <input> указывает, что поле должно быть автоматически сфокусировано при загрузке страницы",,[],message,"[{""text"":""autofocus""},{""text"":""focus""},{""text"":""auto""},{""text"":""onload""}]"
1587,2025-04-28T12:01:09,"🤔 Какое значение flex-direction устанавливает главную ось контейнера flexbox так, чтобы дочерние элементы располагались слева направо?",,[],message,"[{""text"":""row""},{""text"":""column""},{""text"":""row-reverse""},{""text"":""column-reverse""}]"
1588,2025-04-28T19:01:35,,,[],message,[]
1590,2025-04-29T12:02:02,"🤔 Какой CSS-селектор выбирает элементы, чьи атрибуты начинаются с указанного значения?",,"[""CSS""]",message,"[{""text"":""[attr^=value]""},{""text"":""[attr*=value]""},{""text"":""[attr$=value]""},{""text"":""[attr=value]""}]"
1591,2025-04-29T19:01:27,,,[],message,[]
1592,2025-04-29T23:01:17,"🤔 Что вернёт следующий код: console.log(""Test"".toLowerCase());?",,[],message,"[{""text"":""\""test\""""},{""text"":""\""Test\""""},{""text"":""\""TEST\""""},{""text"":""Ошибка""}]"
1594,2025-04-30T12:01:48,🤔 Какой метод JavaScript позволяет установить свойство объекта как неперечисляемое?,,"[""JavaScript""]",message,"[{""text"":""Object.defineProperties()""},{""text"":""Object.defineProperty()""},{""text"":""Object.create()""},{""text"":""Object.assign()""}]"
1595,2025-04-30T19:01:58,,,[],message,[]
1596,2025-04-30T23:01:17,🤔 Что вернёт следующий код: console.log(new Date('not a date'));?,,[],message,"[{""text"":""Date object""},{""text"":""\""Invalid Date\""""},{""text"":""NaN""},{""text"":""TypeError""}]"
1598,2025-05-01T12:01:46,🤔 Какое CSS свойство позволяет элементам наследовать и комбинировать некоторые стили с нижележащими элементами?,,"[""CSS""]",message,"[{""text"":""background-blend-mode""},{""text"":""mix-blend-mode""},{""text"":""overlay-mode""},{""text"":""filter""}]"
1599,2025-05-01T19:02:04,,,[],message,[]
1600,2025-05-01T23:01:16,🤔 Какое свойство CSS позволяет элементу игнорировать текущий поток документа и позиционировать себя относительно своего контейнера?,,"[""CSS""]",message,"[{""text"":""float""},{""text"":""position: absolute""},{""text"":""display: block""},{""text"":""alignment""}]"
1601,2025-05-02T12:01:50,🤔 Какой метод JavaScript используется для создания нового HTML элемента?,,"[""JavaScript"",""HTML""]",message,"[{""text"":""document.createElement()""},{""text"":""document.newElement()""},{""text"":""document.addElement()""},{""text"":""document.createNode()""}]"
1602,2025-05-02T19:02:04,,,[],message,[]
1603,2025-05-02T23:01:12,🤔 Какой метод JavaScript используется для преобразования строки в число с плавающей точкой?,,"[""JavaScript""]",message,"[{""text"":""parseInt()""},{""text"":""Number()""},{""text"":""parseFloat()""},{""text"":""toFloat()""}]"
1604,2025-05-03T12:01:35,"🤔 Какой метод JavaScript обеспечивает преобразование объектов и массивов в структурированный, строковый формат JSON?",,"[""JavaScript"",""JSON""]",message,"[{""text"":""JSON.stringify()""},{""text"":""JSON.parse()""},{""text"":""JSON.convert()""},{""text"":""Object.toJSON()""}]"
1605,2025-05-03T19:01:46,,,[],message,[]
1606,2025-05-03T23:01:13,"🤔 Какой HTML атрибут позволяет определить, что элемент должен быть скрыт до тех пор, пока не будет активирован пользовательским действием или программно?",,"[""HTML""]",message,"[{""text"":""hidden""},{""text"":""invisible""},{""text"":""display""},{""text"":""deferred""}]"
1607,2025-05-04T12:01:23,🤔 Какой метод JavaScript позволяет создавать массивы с уникальными значениями?,,"[""JavaScript""]",message,"[{""text"":""Array.unique()""},{""text"":""Array.distinct()""},{""text"":""Set()""},{""text"":""Map()""}]"
1608,2025-05-04T19:01:49,,,[],message,[]
1609,2025-05-04T23:01:17,🤔 Какой метод JavaScript применяется для добавления события к элементу?,,"[""JavaScript""]",message,"[{""text"":""addEventListener()""},{""text"":""attachEvent()""},{""text"":""onEvent()""},{""text"":""bindEvent()""}]"
1610,2025-05-05T12:01:18,"🤔 Какое CSS свойство используется для создания маски изображения, определяющей видимость определенных областей элемента?",,"[""CSS""]",message,"[{""text"":""clipping-mask""},{""text"":""mask-image""},{""text"":""alpha-mask""},{""text"":""image-clip""}]"
1611,2025-05-05T19:01:53,,,[],message,[]
1612,2025-05-05T23:01:12,"🤔 Какое CSS-свойство используется для создания гибкого контейнера, который автоматически адаптируется к размеру его содержимого?",,"[""CSS""]",message,"[{""text"":""display: grid""},{""text"":""display: inline-block""},{""text"":""display: flex""},{""text"":""display: block""}]"
1613,2025-05-06T19:01:56,,,[],message,[]
1614,2025-05-06T23:01:17,"🤔 Какой атрибут у элемента <form> определяет, как данные формы должны быть кодированы при их отправке на сервер?",,[],message,"[{""text"":""method""},{""text"":""action""},{""text"":""enctype""},{""text"":""type""}]"
1616,2025-05-07T12:01:19,"🤔 Какое свойство CSS обеспечивает динамическое изменение макета страницы при изменении условий окружающей среды, таких как ориентация устройства или размер окна, без использования JavaScript или медиа-запросов?",,"[""JavaScript"",""CSS""]",message,"[{""text"":""environment-styles""},{""text"":""adaptive-layout""},{""text"":""env()""},{""text"":""container-queries""}]"
1617,2025-05-07T19:01:52,,,[],message,[]
1618,2025-05-07T23:01:10,"🤔 Какое CSS свойство позволяет создать эффект, при котором текст появляется через плавающее прозрачное окно?",,"[""CSS""]",message,"[{""text"":""text-reveal""},{""text"":""mask-image""},{""text"":""clip-path""},{""text"":""window-text""}]"
1620,2025-05-08T12:01:19,🤔 Какое значение свойства CSS animation-timing-function создает анимацию с плавным началом и концом?,,"[""CSS""]",message,"[{""text"":""linear""},{""text"":""ease""},{""text"":""ease-in""},{""text"":""ease-out""}]"
1621,2025-05-08T19:01:53,,,[],message,[]
1622,2025-05-08T23:01:16,"🤔 Какой метод JavaScript используется для создания асинхронного итератора, который позволяет итерироваться по значениям с задержкой?",,"[""JavaScript""]",message,"[{""text"":""asyncGenerator()""},{""text"":""asyncIterator()""},{""text"":""asyncIterable()""},{""text"":""asyncSequence()""}]"
1623,2025-05-09T12:01:20,"🤔 Какой атрибут HTML используется для определения программной политики, которая управляет поведением внешних ресурсов на веб-странице?",,"[""HTML""]",message,"[{""text"":""content-policy""},{""text"":""csp""},{""text"":""policy-control""},{""text"":""content-security-policy""}]"
1625,2025-05-09T19:01:59,,,[],message,[]
1626,2025-05-09T23:01:10,🤔 Что такое JSX в контексте React?,,"[""React""]",message,"[{""text"":""Расширение для CSS""},{""text"":""Специальный синтаксис, похожий на HTML""},{""text"":""Инструмент для сборки проектов""},{""text"":""База данных""}]"
1627,2025-05-10T12:01:26,"🤔 Какой метод JavaScript возвращает новый массив, содержащий все элементы исходного массива, прошедшие проверку заданной функцией?",,"[""JavaScript""]",message,"[{""text"":""Array.filter()""},{""text"":""Array.collect()""},{""text"":""Array.scan()""},{""text"":""Array.select()""}]"
1628,2025-05-10T19:01:51,,,[],message,[]
1629,2025-05-10T23:01:39,"🤔 Какое значение будет в переменной e после выполнения следующего кода?
let e = [1, 2, 3];
let f = e.find(x => x > 1);",,"[""let""]",message,"[{""text"":""1""},{""text"":""2""},{""text"":""2""},{""text"":""undefined""}]"
1630,2025-05-11T12:01:41,"🤔 Какое CSS свойство позволяет взаимодействовать с физическими свойствами устройства вывода для адаптации визуального представления контента, например, на основе свойств окружающей среды?",,"[""CSS""]",message,"[{""text"":""environment-blend-mode""},{""text"":""adaptive-color-scheme""},{""text"":""media-environment""},{""text"":""prefers-reduced-motion""}]"
1631,2025-05-11T19:02:01,,,[],message,[]
1632,2025-05-11T23:01:42,🤔 Какое значение свойства CSS align-self переопределяет выравнивание элемента по перекрестной оси в контейнере Flexbox?,,"[""CSS""]",message,"[{""text"":""flex-start""},{""text"":""flex-end""},{""text"":""center""},{""text"":""Всё вышеперечисленное""}]"
1635,2025-05-12T19:02:03,,,[],message,[]
1637,2025-05-12T23:01:37,🤔 Какое свойство CSS задаёт толщину шрифта элемента?,,"[""CSS""]",message,"[{""text"":""font-style""},{""text"":""font-weight""},{""text"":""font-size""},{""text"":""text-style""}]"
1639,2025-05-13T12:01:52,🤔 Какой CSS свойство позволяет контролировать порядок наложения элементов на странице без изменения их положения в документе?,,"[""CSS""]",message,"[{""text"":""stack-level""},{""text"":""position""},{""text"":""order""},{""text"":""z-index""}]"
1640,2025-05-13T19:02:13,,,[],message,[]
1641,2025-05-13T23:01:34,🤔 Какой CSS свойство используется для определения стилей элементов только при печати?,,"[""CSS""]",message,"[{""text"":""media=\""screen\""""},{""text"":""@media print""},{""text"":""@print""},{""text"":""media=\""print\""""}]"
1648,2025-05-14T19:01:21,,,[],message,[]
1650,2025-05-14T23:01:34,🤔 Вопрос: Какое свойство CSS задает размер шрифта?,,"[""CSS""]",message,"[{""text"":""font-style""},{""text"":""font-weight""},{""text"":""font-size""},{""text"":""font-family""}]"
1652,2025-05-15T12:02:05,"🤔 Как в CSS создать тень, которая имитирует объемный эффект?",,"[""CSS""]",message,"[{""text"":""box-shadow: 10px 10px 5px grey""},{""text"":""text-shadow: 1px 1px 2px black""},{""text"":""box-shadow: inset 0 0 10px #000000""},{""text"":""shadow-type: emboss""}]"
1654,2025-05-15T19:01:38,,,[],message,[]
1655,2025-05-15T23:01:36,🤔 Какое значение свойства CSS transform поворачивает элемент на 45 градусов?,,"[""CSS""]",message,"[{""text"":""rotate(45deg)""},{""text"":""skew(45deg)""},{""text"":""scale(45deg)""},{""text"":""translate(45deg)""}]"
1656,2025-05-16T12:01:17,🤔 Какой метод в React используется для управления состоянием компонентов?,,"[""React"",""состояние""]",message,"[{""text"":""useEffect""},{""text"":""useState""},{""text"":""useReducer""},{""text"":""useContext""}]"
1659,2025-05-16T19:01:46,,,[],message,[]
1661,2025-05-16T23:01:32,"🤔 Какой атрибут HTML определяет, что форма не должна валидировать данные перед их отправкой?",,"[""HTML""]",message,"[{""text"":""novalidate""},{""text"":""unvalidate""},{""text"":""disvalidate""},{""text"":""nonvalidate""}]"
1662,2025-05-17T19:01:44,,,[],message,[]
1664,2025-05-17T23:01:32,🤔 Какой атрибут тега <input> создает поле для загрузки файлов?,,[],message,"[{""text"":""type=\""file\""""},{""text"":""type=\""upload\""""},{""text"":""type=\""attachment\""""},{""text"":""type=\""document\""""}]"
1666,2025-05-18T12:01:48,"🤔 Какой метод JavaScript позволяет создать объект, который может уведомлять наблюдателей об изменениях его состояния?",,"[""JavaScript""]",message,"[{""text"":""Observer()""},{""text"":""Observable()""},{""text"":""Proxy()""},{""text"":""EventEmitter()""}]"
1667,2025-05-18T19:02:11,,,[],message,[]
1668,2025-05-18T23:01:24,"🤔 Какой CSS-селектор используется для стилизации текста всех элементов <a>, кроме тех, что имеют класс .active?",,"[""CSS""]",message,"[{""text"":""a:not(.active)""},{""text"":""a.active""},{""text"":""a + .active""},{""text"":""a .active""}]"
1670,2025-05-19T19:01:23,,,[],message,[]
1671,2025-05-19T23:01:34,🤔 Что делает CSS свойство background-blend-mode?,,"[""CSS""]",message,"[{""text"":""Смешивает фоновые изображения и цвета элемента.""},{""text"":""Создаёт градиент на фоне элемента.""},{""text"":""Устанавливает тёмный фон элемента.""},{""text"":""Регулирует прозрачность фона.""}]"
1672,2025-05-20T12:01:15,🤔 Какой метод массива JavaScript выполняет указанную функцию один раз для каждого элемента массива?,,"[""JavaScript""]",message,"[{""text"":""map()""},{""text"":""forEach()""},{""text"":""filter()""},{""text"":""reduce()""}]"
1673,2025-05-20T19:01:44,,,[],message,[]
1674,2025-05-20T23:01:25,🤔 Что делает defer атрибут в теге <script>?,,[],message,"[{""text"":""Загружает скрипт после загрузки HTML.""},{""text"":""Загружает скрипт в начале загрузки HTML.""},{""text"":""Выполняет скрипт немедленно.""},{""text"":""Отменяет загрузку скрипта.""}]"
